,Rank,Release,Genre,Budget,Running Time,Gross,Theaters,Total Gross,Release Date,Distributor,Estimated
18,19,Tropic Thunder,-,-,-,"$110,515,313",3473,"$110,515,313",Aug 13,DreamWorks,False
19,20,Bolt,-,-,-,"$105,380,479",3654,"$114,053,579",Nov 21,Walt Disney Studios Motion Pictures,False
20,21,The Mummy: Tomb of the Dragon Emperor,-,-,-,"$102,491,776",3778,"$102,491,776",Aug 1,Universal Pictures,False
21,22,Journey to the Center of the Earth,-,-,-,"$101,704,370",2830,"$101,704,370",Jul 11,Warner Bros.,False
22,23,Eagle Eye,-,-,-,"$101,198,986",3614,"$101,440,743",Sep 26,DreamWorks,False
23,24,Step Brothers,-,-,-,"$100,468,793",3182,"$100,468,793",Jul 25,Sony Pictures Entertainment (SPE),False
24,25,You Don't Mess with the Zohan,-,-,-,"$100,018,837",3466,"$100,018,837",Jun 6,Sony Pictures Entertainment (SPE),False
25,26,"10,000 BC",-,-,-,"$94,784,201",3454,"$94,784,201",Mar 7,Warner Bros.,False
26,27,Beverly Hills Chihuahua,-,-,-,"$93,034,296",3239,"$94,514,402",Oct 3,Walt Disney Studios Motion Pictures,False
27,28,The Bucket List,-,-,-,"$92,719,141",2915,"$93,466,502",Dec 25,Warner Bros.,False
28,29,High School Musical 3: Senior Year,-,-,-,"$89,682,061",3626,"$90,559,416",Oct 24,Walt Disney Studios Motion Pictures,False
29,30,Pineapple Express,-,-,-,"$87,341,380",3072,"$87,341,380",Aug 6,Sony Pictures Entertainment (SPE),False
30,31,National Treasure: Book of Secrets,-,-,-,"$86,700,433",3832,"$219,964,115",Dec 21,Walt Disney Studios Motion Pictures,False
31,32,21,-,-,-,"$81,159,365",2952,"$81,159,365",Mar 28,Sony Pictures Entertainment (SPE),False
32,33,What Happens in Vegas,-,-,-,"$80,277,646",3255,"$80,277,646",May 9,Twentieth Century Fox,False
33,34,Jumper,-,-,-,"$80,172,128",3430,"$80,172,128",Feb 14,Twentieth Century Fox,False
34,35,Cloverfield,-,-,-,"$80,048,433",3411,"$80,048,433",Jan 18,Paramount Pictures,False
35,36,27 Dresses,-,-,-,"$76,808,654",3074,"$76,808,654",Jan 18,Twentieth Century Fox,False
36,37,Hellboy II: The Golden Army,-,-,-,"$75,986,503",3212,"$75,986,503",Jul 11,Universal Pictures,False
37,38,Marley & Me,-,-,-,"$72,444,071",3505,"$143,153,751",Dec 25,Twentieth Century Fox,False
38,39,Vantage Point,-,-,-,"$72,266,306",3163,"$72,266,306",Feb 22,Sony Pictures Entertainment (SPE),False
39,40,The Spiderwick Chronicles,-,-,-,"$71,195,053",3847,"$71,195,053",Feb 14,Paramount Pictures,False
40,41,Alvin and the Chipmunks,-,-,-,"$70,249,659",3499,"$217,326,974",Dec 14,Twentieth Century Fox,False
41,42,Fool's Gold,-,-,-,"$70,231,041",3125,"$70,231,041",Feb 8,Warner Bros.,False
42,43,The Day the Earth Stood Still,-,-,-,"$67,286,845",3560,"$79,366,978",Dec 12,Twentieth Century Fox,False
43,44,Role Models,-,-,-,"$66,367,815",2798,"$67,294,270",Nov 7,Universal Pictures,False
44,45,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,-,-,-,"$65,281,781",687,"$65,281,781",Feb 1,Walt Disney Studios Motion Pictures,False
45,46,The Happening,-,-,-,"$64,506,874",2986,"$64,506,874",Jun 13,Twentieth Century Fox,False
46,47,Forgetting Sarah Marshall,-,-,-,"$63,172,463",2872,"$63,172,463",Apr 18,Universal Pictures,False
47,48,Baby Mama,-,-,-,"$60,494,212",2627,"$60,494,212",Apr 25,Universal Pictures,False
48,49,Burn After Reading,-,-,-,"$60,355,347",2657,"$60,355,347",Sep 12,Focus Features,False
49,50,Yes Man,-,-,-,"$60,029,690",3434,"$97,690,976",Dec 19,Warner Bros.,False
50,51,Step Up 2: The Streets,-,-,-,"$58,016,931",2528,"$58,017,783",Feb 14,Walt Disney Studios Motion Pictures,False
51,52,I Am Legend,-,-,-,"$57,047,856",3648,"$256,393,010",Dec 14,Warner Bros.,False
52,53,Saw V,-,-,-,"$56,746,769",3084,"$56,746,769",Oct 24,Lionsgate,False
53,54,Bedtime Stories,-,-,-,"$56,700,912",3684,"$110,101,975",Dec 25,Walt Disney Studios Motion Pictures,False
54,55,The Curious Case of Benjamin Button,-,-,-,"$52,666,148",2988,"$127,509,326",Dec 25,Paramount Pictures,False
55,56,The Strangers,-,-,-,"$52,597,610",2477,"$52,597,610",May 30,Rogue Pictures,False
56,57,The Forbidden Kingdom,-,-,-,"$52,075,270",3151,"$52,075,270",Apr 18,Lionsgate,False
57,58,The House Bunny,-,-,-,"$48,237,389",2763,"$48,237,389",Aug 22,Sony Pictures Entertainment (SPE),False
58,59,Nim's Island,-,-,-,"$48,006,762",3518,"$48,006,762",Apr 4,Twentieth Century Fox,False
59,60,Made of Honor,-,-,-,"$46,012,734",2816,"$46,012,734",May 2,Sony Pictures Entertainment (SPE),False
60,61,Seven Pounds,-,-,-,"$45,938,985",2758,"$69,951,824",Dec 19,Sony Pictures Entertainment (SPE),False
61,62,College Road Trip,-,-,-,"$45,610,425",2706,"$45,610,425",Mar 7,Walt Disney Studios Motion Pictures,False
62,63,Australia,-,-,-,"$45,135,608",2721,"$49,554,002",Nov 26,Twentieth Century Fox,False
63,64,The Sisterhood of the Traveling Pants 2,-,-,-,"$44,089,964",2714,"$44,089,964",Aug 6,Warner Bros.,False
64,65,Speed Racer,-,-,-,"$43,945,766",3606,"$43,945,766",May 9,Warner Bros.,False
65,66,Prom Night,-,-,-,"$43,869,350",2821,"$43,869,350",Apr 11,Screen Gems,False
66,67,Rambo,-,-,-,"$42,754,105",2764,"$42,754,105",Jan 25,Lionsgate,False
67,68,"Welcome Home, Roscoe Jenkins",-,-,-,"$42,436,517",2387,"$42,436,517",Feb 8,Universal Pictures,False
68,69,Meet the Browns,-,-,-,"$41,975,388",2016,"$41,975,388",Mar 21,Lionsgate,False
69,70,Nights in Rodanthe,-,-,-,"$41,745,871",2704,"$41,850,659",Sep 26,Warner Bros.,False
70,71,Valkyrie,-,-,-,"$40,901,858",2838,"$83,077,833",Dec 25,United Artists,False
71,72,Max Payne,-,-,-,"$40,662,868",3381,"$40,689,393",Oct 17,Twentieth Century Fox,False
72,73,Righteous Kill,-,-,-,"$40,081,410",3152,"$40,081,410",Sep 12,Overture Films,False
73,74,There Will Be Blood,-,-,-,"$39,858,999",1620,"$40,222,514",Dec 26,Paramount Vantage,False
74,75,Lakeview Terrace,-,-,-,"$39,263,506",2574,"$39,263,506",Sep 19,Screen Gems,False
75,76,Body of Lies,-,-,-,"$39,203,583",2714,"$39,394,666",Oct 10,Warner Bros.,False
76,77,Atonement,-,-,-,"$38,888,354",1400,"$50,927,067",Dec 7,Focus Features,False
77,78,Meet the Spartans,-,-,-,"$38,233,676",2643,"$38,233,676",Jan 25,Twentieth Century Fox,False
78,79,Harold & Kumar Escape from Guantanamo Bay,-,-,-,"$38,108,728",2545,"$38,108,728",Apr 25,Warner Bros.,False
79,80,First Sunday,-,-,-,"$37,931,869",2213,"$37,931,869",Jan 11,Screen Gems,False
80,81,The Secret Life of Bees,-,-,-,"$37,443,851",1630,"$37,770,162",Oct 17,-,False
81,82,The Family That Preys,-,-,-,"$37,105,289",2070,"$37,105,289",Sep 12,Lionsgate,False
82,83,Death Race,-,-,-,"$36,316,032",2586,"$36,316,032",Aug 22,Universal Pictures,False
83,84,Changeling,-,-,-,"$35,598,217",1896,"$35,739,802",Oct 24,Universal Pictures,False
84,85,Star Wars: The Clone Wars,-,-,-,"$35,161,554",3452,"$35,161,554",Aug 15,Warner Bros.,False
85,86,The Tale of Despereaux,-,-,-,"$34,019,390",3107,"$50,877,145",Dec 19,Universal Pictures,False
86,87,Semi-Pro,-,-,-,"$33,540,654",3121,"$33,479,698",Feb 29,New Line Cinema,False
87,88,Fireproof,-,-,-,"$33,185,636",905,"$33,456,317",Sep 26,The Samuel Goldwyn Company,False
88,89,Drillbit Taylor,-,-,-,"$32,862,104",3061,"$32,862,104",Mar 21,Paramount Pictures,False
89,90,No Country for Old Men,-,-,-,"$32,712,541",2037,"$74,283,625",Nov 9,Miramax,False
90,91,"Definitely, Maybe",-,-,-,"$32,241,649",2220,"$32,241,649",Feb 14,Universal Pictures,False
91,92,The Love Guru,-,-,-,"$32,235,793",3012,"$32,235,793",Jun 20,Paramount Pictures,False
92,93,Quarantine,-,-,-,"$31,691,811",2463,"$31,691,811",Oct 10,Screen Gems,False
93,94,Transporter 3,-,-,-,"$31,675,631",2626,"$31,715,062",Nov 26,Lionsgate,False
94,95,Nick and Norah's Infinite Playlist,-,-,-,"$31,487,293",2421,"$31,487,293",Oct 3,Sony Pictures Entertainment (SPE),False
95,96,The Eye,-,-,-,"$31,418,697",2470,"$31,418,697",Feb 1,Lionsgate,False
96,97,Leatherheads,-,-,-,"$31,373,938",2798,"$31,373,938",Apr 4,Universal Pictures,False
97,98,Zack and Miri Make a Porno,-,-,-,"$31,213,743",2735,"$31,457,946",Oct 31,The Weinstein Company,False
98,99,Mirrors,-,-,-,"$30,691,439",2664,"$30,691,439",Aug 15,Twentieth Century Fox,False
99,100,Space Chimps,-,-,-,"$30,105,968",2538,"$30,105,968",Jul 18,Twentieth Century Fox,False
100,101,The Bank Job,-,-,-,"$30,060,660",1613,"$30,060,660",Mar 7,Lionsgate,False
101,102,Untraceable,-,-,-,"$28,687,835",2368,"$28,687,835",Jan 25,Screen Gems,False
102,103,P.S. I Love You,-,-,-,"$28,405,687",2471,"$53,695,808",Dec 21,Warner Bros.,False
103,104,Charlie Wilson's War,-,-,-,"$27,996,250",2594,"$66,661,095",Dec 21,Universal Pictures,False
104,105,The Women,-,-,-,"$26,902,075",2995,"$26,902,075",Sep 12,Picturehouse,False
105,106,One Missed Call,-,-,-,"$26,890,041",2240,"$26,890,041",Jan 4,Warner Bros.,False
106,107,The Other Boleyn Girl,-,-,-,"$26,814,957",1212,"$26,814,957",Feb 29,Sony Pictures Entertainment (SPE),False
107,108,Street Kings,-,-,-,"$26,418,667",2469,"$26,418,667",Apr 11,-,False
108,109,Shutter,-,-,-,"$25,928,550",2756,"$25,928,550",Mar 21,Twentieth Century Fox,False
109,110,Superhero Movie,-,-,-,"$25,874,034",2965,"$25,881,068",Mar 28,-,False
110,111,W.,-,-,-,"$25,534,493",2050,"$25,534,493",Oct 17,Lionsgate,False
111,112,Never Back Down,-,-,-,"$24,850,922",2729,"$24,850,922",Mar 14,Summit Entertainment,False
112,113,Sweeney Todd: The Demon Barber of Fleet Street,-,-,-,"$24,613,476",1507,"$52,898,073",Dec 21,DreamWorks,False
113,114,Traitor,-,-,-,"$23,530,831",2108,"$23,530,831",Aug 27,Overture Films,False
114,115,Vicky Cristina Barcelona,-,-,-,"$22,772,748",726,"$23,216,709",Aug 15,-,False
115,116,Babylon A.D.,-,-,-,"$22,532,572",3425,"$22,532,572",Aug 29,Twentieth Century Fox,False
116,117,Slumdog Millionaire,-,-,-,"$22,227,362",2943,"$141,319,928",Nov 12,-,False
117,118,The Water Horse,-,-,-,"$21,886,231",2777,"$40,946,255",Dec 25,Revolution Studios,False
118,119,The X Files: I Want to Believe,-,-,-,"$20,982,478",3185,"$20,982,478",Jul 25,Twentieth Century Fox,False
119,120,Mad Money,-,-,-,"$20,668,843",2470,"$20,668,843",Jan 18,Overture Films,False
120,121,Appaloosa,-,-,-,"$20,072,553",1290,"$20,211,394",Sep 19,Warner Bros.,False
121,122,Igor,-,-,-,"$19,445,931",2341,"$19,528,602",Sep 19,Metro-Goldwyn-Mayer (MGM),False
122,123,My Best Friend's Girl,-,-,-,"$19,219,250",2636,"$19,219,250",Sep 19,Lionsgate,False
123,124,Kit Kittredge: An American Girl,-,-,-,"$17,657,973",1849,"$17,657,973",Jun 20,Picturehouse,False
124,125,The Ruins,-,-,-,"$17,432,844",2814,"$17,432,844",Apr 4,DreamWorks,False
125,126,88 Minutes,-,-,-,"$17,213,467",2168,"$17,213,467",Apr 18,Sony Pictures Entertainment (SPE),False
126,127,Swing Vote,-,-,-,"$16,289,867",2213,"$16,289,867",Aug 1,Walt Disney Studios Motion Pictures,False
127,128,Pride and Glory,-,-,-,"$15,740,721",2585,"$15,740,721",Oct 24,Warner Bros.,False
128,129,Enchanted,-,-,-,"$15,662,788",3730,"$127,807,262",Nov 21,Walt Disney Studios Motion Pictures,False
129,130,The Great Debaters,-,-,-,"$15,544,116",1290,"$30,236,407",Dec 25,-,False
130,131,Bangkok Dangerous,-,-,-,"$15,298,133",2654,"$15,298,133",Sep 5,Lionsgate,False
131,132,Milk,-,-,-,"$14,594,325",882,"$31,841,299",Nov 26,Focus Features,False
132,133,Sea Monsters: A Prehistoric Adventure,-,-,-,"$14,470,286",252,"$23,746,066",Oct 5,National Geographic Entertainment,False
133,134,Disaster Movie,-,-,-,"$14,190,901",2642,"$14,190,901",Aug 29,Lionsgate,False
134,135,The Duchess,-,-,-,"$13,848,978",1207,"$13,848,978",Sep 19,Paramount Vantage,False
135,136,Aliens vs. Predator: Requiem,-,-,-,"$13,590,647",2617,"$41,797,066",Dec 25,Twentieth Century Fox,False
136,137,The Haunting of Molly Hartley,-,-,-,"$13,482,372",2652,"$13,559,812",Oct 31,Freestyle Releasing,False
137,138,Ghost Town,-,-,-,"$13,367,624",1512,"$13,367,624",Sep 19,DreamWorks,False
138,139,The Spirit,-,-,-,"$13,067,406",2509,"$19,806,188",Dec 25,Lionsgate,False
139,140,Religulous,-,-,-,"$13,011,160",568,"$13,011,160",Oct 1,Lionsgate,False
140,141,The Pirates Who Don't Do Anything,-,-,-,"$12,981,269",1340,"$12,981,269",Jan 11,Universal Pictures,False
141,142,Under the Same Moon,-,-,-,"$12,590,147",454,"$12,590,147",Mar 19,The Weinstein Company,False
142,143,Fly Me to the Moon 3D,-,-,-,"$12,518,732",713,"$13,816,982",Aug 15,Summit Entertainment,False
143,144,Miss Pettigrew Lives for a Day,-,-,-,"$12,313,694",539,"$12,313,694",Mar 7,Focus Features,False
144,145,Soul Men,-,-,-,"$12,017,328",2048,"$12,082,391",Nov 7,-,False
145,146,Doubt,-,-,-,"$11,810,755",1287,"$33,446,470",Dec 12,Miramax,False
146,147,Meet Dave,-,-,-,"$11,803,254",3011,"$11,803,254",Jul 11,Twentieth Century Fox,False
147,148,The Longshots,-,-,-,"$11,537,046",2089,"$11,537,046",Aug 22,-,False
148,149,Be Kind Rewind,-,-,-,"$11,184,916",810,"$11,175,164",Feb 22,New Line Cinema,False
149,150,Doomsday,-,-,-,"$11,008,770",1938,"$11,008,770",Mar 14,Rogue Pictures,False
150,151,Stop-Loss,-,-,-,"$10,915,744",1305,"$10,915,744",Mar 28,Paramount Pictures,False
151,152,The Golden Compass,-,-,-,"$10,244,179",3528,"$70,107,728",Dec 7,New Line Cinema,False
152,153,Rachel Getting Married,-,-,-,"$10,104,295",391,"$12,796,841",Oct 3,Sony Pictures Classics,False
153,154,Penelope,-,-,-,"$10,011,996",1207,"$10,011,996",Feb 29,Summit Entertainment,False
154,155,The Kite Runner,-,-,-,"$9,950,597",715,"$15,800,078",Dec 14,Paramount Vantage,False
155,156,Michael Clayton,-,-,-,"$9,885,291",2585,"$49,033,882",Oct 5,Warner Bros.,False
156,157,The Express,-,-,-,"$9,793,406",2810,"$9,793,406",Oct 10,Universal Pictures,False
157,158,U2,-,-,-,"$9,642,269",686,"$10,363,341",Jan 23,National Geographic Entertainment,False
158,159,Smart People,-,-,-,"$9,511,289",1119,"$9,511,289",Apr 11,Miramax,False
159,160,The Visitor,-,-,-,"$9,427,089",270,"$9,427,089",Apr 11,Overture Films,False
160,161,The Boy in the Striped Pajamas,-,-,-,"$8,721,222",679,"$9,046,156",Nov 7,Miramax,False
161,162,Sex Drive,-,-,-,"$8,402,485",2421,"$8,402,485",Oct 17,Summit Entertainment,False
162,163,Punisher: War Zone,-,-,-,"$8,050,977",2508,"$8,050,977",Dec 5,Lionsgate,False
163,164,Miracle at St. Anna,-,-,-,"$7,919,117",1185,"$7,919,117",Sep 26,Walt Disney Studios Motion Pictures,False
164,165,City of Ember,-,-,-,"$7,849,215",2023,"$7,873,007",Oct 10,Twentieth Century Fox,False
165,166,Cadillac Records,-,-,-,"$7,844,196",701,"$8,195,551",Dec 5,Sony Pictures Entertainment (SPE),False
166,167,In Bruges,-,-,-,"$7,800,824",232,"$7,800,824",Feb 8,Focus Features,False
167,168,Expelled: No Intelligence Allowed,-,-,-,"$7,644,696",1052,"$7,720,487",Apr 18,Rocky Mountain Pictures,False
168,169,Over Her Dead Body,-,-,-,"$7,564,149",1977,"$7,563,670",Feb 1,New Line Cinema,False
169,170,Nothing Like the Holidays,-,-,-,"$7,163,279",1671,"$7,503,736",Dec 12,Overture Films,False
170,171,How She Move,-,-,-,"$7,070,641",1531,"$7,070,641",Jan 25,Paramount Vantage,False
171,172,An American Carol,-,-,-,"$7,013,191",1639,"$7,013,191",Oct 3,Vivendi Entertainment,False
172,173,The Orphanage,-,-,-,"$6,897,589",707,"$7,161,284",Dec 28,Picturehouse,False
173,174,Strange Wilderness,-,-,-,"$6,575,282",1211,"$6,575,282",Feb 1,Paramount Classics,False
174,175,Brideshead Revisited,-,-,-,"$6,432,256",501,"$6,432,256",Jul 25,Miramax,False
175,176,The Rocker,-,-,-,"$6,409,528",2784,"$6,409,528",Aug 20,Twentieth Century Fox,False
176,177,Tell No One,-,-,-,"$6,143,704",112,"$6,177,192",Jul 2,Music Box Films,False
177,178,Run Fatboy Run,-,-,-,"$6,003,262",1133,"$6,003,262",Mar 28,Picturehouse,False
178,179,Gran Torino,-,-,-,"$5,881,093",3045,"$148,095,302",Dec 12,Warner Bros.,False
179,180,Mongol: The Rise of Genghis Khan,-,-,-,"$5,705,761",253,"$5,705,761",Jun 6,Picturehouse,False
180,181,RocknRolla,-,-,-,"$5,700,626",826,"$5,700,626",Oct 8,Warner Bros.,False
181,182,Shine a Light,-,-,-,"$5,505,267",277,"$5,505,267",Apr 4,Paramount Vantage,False
182,183,The Counterfeiters,-,-,-,"$5,488,570",170,"$5,488,570",Feb 22,Sony Pictures Classics,False
183,184,Walk Hard: The Dewey Cox Story,-,-,-,"$5,242,050",2650,"$18,317,151",Dec 21,Sony Pictures Entertainment (SPE),False
184,185,Dolphins and Whales 3D: Tribes of the Ocean,-,-,-,"$5,215,033",42,"$7,714,996",Feb 15,3D Entertainment,False
185,186,The Diving Bell and the Butterfly,-,-,-,"$5,101,666",213,"$6,003,227",Nov 30,Miramax,False
186,187,Hamlet 2,-,-,-,"$4,886,216",1597,"$4,886,216",Aug 22,Focus Features,False
187,188,Magnificent Desolation: Walking on the Moon,-,-,-,"$4,875,063",82,"$34,137,524",Sep 23,IMAX,False
188,189,The Savages,-,-,-,"$4,808,372",201,"$6,623,082",Nov 28,-,False
189,190,In the Name of the King: A Dungeon Siege Tale,-,-,-,"$4,774,473",1632,"$4,775,656",Jan 11,Freestyle Releasing,False
190,191,College,-,-,-,"$4,694,636",2124,"$4,694,636",Aug 29,Metro-Goldwyn-Mayer (MGM),False
191,192,Deception,-,-,-,"$4,598,506",2001,"$4,598,506",Apr 25,Twentieth Century Fox,False
192,193,Flash of Genius,-,-,-,"$4,442,377",1098,"$4,442,377",Oct 3,Universal Pictures,False
193,194,Space Station 3D,-,-,-,"$4,397,599",64,"$93,383,953",Apr 19,IMAX,False
194,195,Frost/Nixon,-,-,-,"$4,369,220",1105,"$18,622,031",Dec 5,Universal Pictures,False
195,196,Persepolis,-,-,-,"$4,310,455",536,"$4,445,756",Dec 25,Sony Pictures Classics,False
196,197,Witless Protection,-,-,-,"$4,161,625",1354,"$4,161,625",Feb 22,Lionsgate,False
197,198,Bottle Shock,-,-,-,"$4,078,607",401,"$4,078,607",Aug 6,Freestyle Releasing,False
198,199,Young@Heart,-,-,-,"$3,992,189",212,"$3,992,189",Apr 9,-,False
199,200,Charlie Bartlett,-,-,-,"$3,951,699",1122,"$3,951,699",Feb 22,Metro-Goldwyn-Mayer (MGM),False
